,ID_ INCIDENCIA,TEMP_F1,ESTADO_TEMP,FECHA_INSPECCION,TAG_EQUIPO,DESCRIPCION_COMPONENTE,RUTA_INSP,LADO_POLIN
1671,23ce125d,49.0,ENFRIAR,18/07/2025,531-26-1124,REDUCTOR,R005,LADO ACCIONAMIENTO
1672,d1a25b12c,27.0,NORMAL,07/07/2025,531-26-1152,POLÍN MOTRIZ,R005,LADO LIBRE
1673,d1a25b12,27.0,NORMAL,18/07/2025,531-26-1152,POLÍN MOTRIZ,R005,LADO LIBRE
1674,6aeb8e57,38.0,ENFRIAR,18/07/2025,531-26-1152,POLÍN MOTRIZ,R005,LADO ACCIONAMIENTO
1675,434da444c,35.0,ENFRIAR,07/07/2025,531-26-1152,REDUCTOR,R005,LADO ACCIONAMIENTO
1676,fd930a94,42.0,ENFRIAR,18/07/2025,531-26-1152,REDUCTOR,R005,LADO ACCIONAMIENTO
1677,3a04af5ac,25.0,NORMAL,07/07/2025,531-26-1152,POLÍN COLA,R005,LADO ACCIONAMIENTO
1678,3a04af5a,25.0,NORMAL,18/07/2025,531-26-1152,POLÍN COLA,R005,LADO ACCIONAMIENTO
1679,c833aabac,25.0,NORMAL,07/07/2025,531-26-1152,POLÍN COLA,R005,LADO LIBRE
1680,c833aaba,25.0,NORMAL,18/07/2025,531-26-1152,POLÍN COLA,R005,LADO LIBRE
1681,8098d4a4,21.0,NORMAL,18/07/2025,531-26-2152,POLÍN COLA,R005,LADO LIBRE
1682,967b6ec7c,28.0,ENFRIAR,07/07/2025,531-26-2152,POLÍN COLA,R005,LADO ACCIONAMIENTO
1683,967b6ec7,28.0,ENFRIAR,18/07/2025,531-26-2152,POLÍN COLA,R005,LADO ACCIONAMIENTO
1684,8a63bcd4,24.0,NORMAL,18/07/2025,531-26-2152,POLÍN MOTRIZ,R005,LADO LIBRE
1685,4e1cca1a,47.0,ENFRIAR,18/07/2025,531-26-2152,REDUCTOR,R005,LADO ACCIONAMIENTO
1686,cd70bc10,37.0,ENFRIAR,18/07/2025,531-26-2152,POLÍN MOTRIZ,R005,LADO ACCIONAMIENTO
1687,80d81ef2,13.0,NORMAL,23/07/2025,531-26-2041,POLÍN COLA,R002,LADO LIBRE
1688,2977246e,10.0,NORMAL,23/07/2025,531-26-2041,POLÍN COLA,R002,LADO ACCIONAMIENTO
1689,5b08f447,10.0,NORMAL,23/07/2025,531-26-2022,POLÍN COLA,R002,LADO ACCIONAMIENTO
1690,c939c998,12.0,NORMAL,23/07/2025,531-26-2022,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
1691,8f759a45,27.0,NORMAL,23/07/2025,531-26-2022,REDUCTOR,R002,LADO ACCIONAMIENTO
1692,7a78885a,10.0,NORMAL,23/07/2025,531-26-2022,POLÍN COLA,R002,LADO LIBRE
1693,1f0c0f1d,10.0,NORMAL,23/07/2025,531-26-2022,POLÍN MOTRIZ,R002,LADO LIBRE
1694,cb237e03,11.0,NORMAL,23/07/2025,531-26-2049,POLÍN COLA,R002,LADO ACCIONAMIENTO
1695,81339049,10.0,NORMAL,23/07/2025,531-26-2049,POLÍN COLA,R002,LADO LIBRE
1696,7a029c16,16.0,NORMAL,23/07/2025,531-26-2049,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
1697,df9814ae,27.0,NORMAL,23/07/2025,531-26-2049,REDUCTOR,R002,LADO ACCIONAMIENTO
1698,c7f87ff0,13.0,NORMAL,23/07/2025,531-26-2049,POLÍN MOTRIZ,R002,LADO LIBRE
1699,8a42823a,15.0,NORMAL,23/07/2025,531-26-5020,POLÍN COLA,R002,LADO LIBRE
1700,7bb3209a,16.0,NORMAL,23/07/2025,531-26-5020,POLÍN COLA,R002,LADO ACCIONAMIENTO
1701,5d2667e2,10.0,NORMAL,23/07/2025,531-26-2041,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
1702,4079bc21,27.0,NORMAL,23/07/2025,531-26-2041,REDUCTOR,R002,LADO ACCIONAMIENTO
1703,0e0c0210,18.0,NORMAL,23/07/2025,531-26-2041,POLÍN MOTRIZ,R002,LADO LIBRE
1704,21272842,14.0,NORMAL,23/07/2025,531-26-5020,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
1705,3c32efd7,40.0,ENFRIAR,23/07/2025,531-26-5020,REDUCTOR,R002,LADO ACCIONAMIENTO
1706,60afaa77,16.0,NORMAL,23/07/2025,531-26-5020,POLÍN MOTRIZ,R002,LADO LIBRE
1707,95b00676,28.0,ENFRIAR,23/07/2025,531-26-5023,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
1708,60e1351b,46.0,ENFRIAR,23/07/2025,531-26-5023,REDUCTOR,R002,LADO ACCIONAMIENTO
1709,994ab830,12.0,NORMAL,23/07/2025,531-26-5023,POLÍN COLA,R002,LADO ACCIONAMIENTO
1710,f873ab3b,16.0,NORMAL,23/07/2025,531-26-5023,POLÍN COLA,R002,LADO LIBRE
1711,baf8a7ed,16.0,NORMAL,23/07/2025,531-26-5023,POLÍN MOTRIZ,R002,LADO LIBRE
1712,accff00f,15.0,NORMAL,23/07/2025,531-26-3006,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
1713,adac230a,27.0,NORMAL,23/07/2025,531-26-3006,REDUCTOR,R003,LADO ACCIONAMIENTO
1714,b02cb22e,10.0,NORMAL,23/07/2025,531-26-3006,POLÍN COLA,R003,LADO ACCIONAMIENTO
1715,eb7a8a19,10.0,NORMAL,23/07/2025,531-26-3006,POLÍN COLA,R003,LADO LIBRE
1716,c6831156,18.0,NORMAL,23/07/2025,531-26-3006,POLÍN MOTRIZ,R003,LADO LIBRE
1717,661a8657f,15.0,NORMAL,15/07/2025,531-26-3011,POLÍN COLA,R003,LADO LIBRE
1718,aed5f453,15.0,NORMAL,23/07/2025,531-26-3011,POLÍN COLA,R003,LADO LIBRE
1719,f388722a,13.0,NORMAL,23/07/2025,531-26-3011,POLÍN COLA,R003,LADO ACCIONAMIENTO
1720,d03e51d0,23.0,NORMAL,23/07/2025,531-26-3011,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
1721,2bdc0fff,44.0,ENFRIAR,23/07/2025,531-26-3011,REDUCTOR,R003,LADO ACCIONAMIENTO
1722,94a7b923,19.0,NORMAL,23/07/2025,531-26-3050,POLÍN COLA,R003,LADO ACCIONAMIENTO
1723,4490e6ac,17.0,NORMAL,23/07/2025,531-26-3050,POLÍN COLA,R003,LADO LIBRE
1724,5f970c07,28.0,ENFRIAR,23/07/2025,531-26-3051,POLÍN MOTRIZ,R003,LADO LIBRE
1725,8cc5ba49,37.0,ENFRIAR,23/07/2025,531-26-3051,POLÍN ENVOLVENTE,R003,LADO LIBRE
1726,afe8be14,22.0,NORMAL,23/07/2025,531-26-3051,POLÍN COLA,R003,LADO LIBRE
1727,b0253bcd,39.0,ENFRIAR,23/07/2025,531-26-3051,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
1728,99268203,45.0,ENFRIAR,23/07/2025,531-26-3051,REDUCTOR,R003,LADO ACCIONAMIENTO
1729,69d80f99,44.0,ENFRIAR,23/07/2025,531-26-3051,POLÍN ENVOLVENTE,R003,LADO ACCIONAMIENTO
1730,97b1784f,32.0,ENFRIAR,23/07/2025,531-26-3051,POLÍN COLA,R003,LADO ACCIONAMIENTO
1731,adc9f466,35.0,ENFRIAR,23/07/2025,531-26-3050,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
1732,ca1f707e,64.0,REQUIERE CAMBIO,23/07/2025,531-26-3050,REDUCTOR,R003,LADO ACCIONAMIENTO
1733,e5654719,28.0,ENFRIAR,23/07/2025,531-26-3050,POLÍN MOTRIZ,R003,LADO LIBRE
1734,3fcae8e5,20.0,NORMAL,23/07/2025,531-26-6002,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
1735,71e0dd71,31.0,ENFRIAR,23/07/2025,531-26-6002,REDUCTOR,R003,LADO ACCIONAMIENTO
1736,35e78fb8,20.0,NORMAL,24/07/2025,531-26-1154,POLÍN COLA,R009,LADO LIBRE
1737,b1ce7943,22.0,NORMAL,24/07/2025,531-26-1154,POLÍN COLA,R009,LADO ACCIONAMIENTO
1738,2bf5e391,15.0,NORMAL,24/07/2025,531-26-2154,POLÍN COLA,R009,LADO ACCIONAMIENTO
1739,cdb86943,19.0,NORMAL,24/07/2025,531-26-2154,POLÍN COLA,R009,LADO LIBRE
1740,a85e698d,13.0,NORMAL,24/07/2025,531-26-2154,POLÍN ANGULAR INFERIOR,R009,LADO LIBRE
1741,0c7ba01b,15.0,NORMAL,24/07/2025,531-26-2154,POLÍN ANGULAR SUPERIOR,R009,LADO LIBRE
1742,cbf4cbc8,18.0,NORMAL,24/07/2025,531-26-1154,POLÍN ANGULAR INFERIOR,R009,LADO ACCIONAMIENTO
1743,2b8eadaa,22.0,NORMAL,24/07/2025,531-26-1154,POLÍN ANGULAR SUPERIOR,R009,LADO ACCIONAMIENTO
1744,ba4a5339,37.0,ENFRIAR,24/07/2025,531-26-2154,POLÍN MOTRIZ,R009,LADO LIBRE
1745,017c7481,21.0,NORMAL,24/07/2025,531-26-2154,POLÍN MOTRIZ,R009,LADO ACCIONAMIENTO
1746,6085e4ca,29.0,ENFRIAR,24/07/2025,531-26-2154,REDUCTOR,R009,LADO ACCIONAMIENTO
1747,6b9f5615,35.0,ENFRIAR,24/07/2025,531-26-1154,POLÍN MOTRIZ,R009,LADO LIBRE
1748,6b9f5615copy,35.0,ENFRIAR,04/08/2025,531-26-1154,POLÍN MOTRIZ,R009,LADO LIBRE
1749,2fe07fcb,24.0,NORMAL,24/07/2025,531-26-1154,POLÍN ENVOLVENTE,R009,LADO LIBRE
1750,01fad3c1,32.0,ENFRIAR,24/07/2025,531-26-1154,POLÍN MOTRIZ,R009,LADO ACCIONAMIENTO
1751,01fad3c1copy,32.0,ENFRIAR,04/08/2025,531-26-1154,POLÍN MOTRIZ,R009,LADO ACCIONAMIENTO
1752,d81da1ab,24.0,NORMAL,24/07/2025,531-26-1154,POLÍN ENVOLVENTE,R009,LADO ACCIONAMIENTO
1753,efd1915e,44.0,NORMAL,24/07/2025,531-26-1154,REDUCTOR,R009,LADO ACCIONAMIENTO
1754,efd1915ecopy,44.0,NORMAL,04/08/2025,531-26-1154,REDUCTOR,R009,LADO ACCIONAMIENTO
1755,a66d6755,17.0,NORMAL,07/07/2025,531-26-1100,POLÍN COLA,R004,LADO ACCIONAMIENTO
1756,af44c5d8,29.0,ENFRIAR,24/07/2025,531-26-2100,POLÍN COLA,R004,LADO LIBRE
1757,0e59924d,23.0,NORMAL,24/07/2025,531-26-2100,POLÍN DE CARGA,R004,
1758,cbd90af0,11.0,NORMAL,24/07/2025,531-26-2100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
1759,cd3b8d31,19.0,NORMAL,24/07/2025,531-26-2100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
1760,830c04db,16.0,NORMAL,24/07/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO LIBRE
1761,6b996cde,22.0,NORMAL,24/07/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
1762,cfb48404,58.0,REQUIERE CAMBIO,24/07/2025,531-26-2100,REDUCTOR,R004,LADO ACCIONAMIENTO
1763,16225123,24.0,NORMAL,24/07/2025,531-26-2154,POLÍN CONDUCIDO CONTRAPESO,R009,LADO LIBRE
1764,effd74d4,14.0,NORMAL,24/07/2025,531-26-1100,POLÍN COLA,R004,LADO LIBRE
1765,a7a5c23d,16.0,NORMAL,07/07/2025,531-26-1101,POLÍN COLA,R004,LADO ACCIONAMIENTO
1766,0300f202,11.0,NORMAL,24/07/2025,531-26-1100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
1767,ff6060aa,15.0,NORMAL,24/07/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
1768,08447f5c,16.0,NORMAL,24/07/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO LIBRE
1769,b0323b98,48.0,ENFRIAR,24/07/2025,531-26-1100,REDUCTOR,R004,LADO ACCIONAMIENTO
1770,bab8cac9,30.0,ENFRIAR,24/07/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
1771,e6b0e6cc,18.0,NORMAL,04/08/2025,531-26-1154,POLÍN COLA,R009,LADO LIBRE
1772,0cf1af5a,23.0,NORMAL,04/08/2025,531-26-1154,POLÍN COLA,R009,LADO ACCIONAMIENTO
1773,e418c0b0,20.0,NORMAL,04/08/2025,531-26-2154,POLÍN COLA,R009,LADO LIBRE
1774,8a1f23c1,24.0,NORMAL,04/08/2025,531-26-2154,POLÍN COLA,R009,LADO ACCIONAMIENTO
1775,98e5fcb5,25.0,NORMAL,04/08/2025,531-26-1154,POLÍN ANGULAR INFERIOR,R009,LADO ACCIONAMIENTO
1776,27d2f443,25.0,NORMAL,04/08/2025,531-26-1154,POLÍN ANGULAR SUPERIOR,R009,LADO ACCIONAMIENTO
1777,56def3cf,26.0,NORMAL,04/08/2025,531-26-2154,POLÍN ANGULAR INFERIOR,R009,LADO LIBRE
1778,41a42239,28.0,ENFRIAR,04/08/2025,531-26-2154,POLÍN ANGULAR SUPERIOR,R009,LADO LIBRE
1779,ee16cf83,29.0,ENFRIAR,04/08/2025,531-26-2154,POLÍN ENVOLVENTE,R009,LADO LIBRE
1780,8938ffc7,36.0,ENFRIAR,04/08/2025,531-26-2154,POLÍN MOTRIZ,R009,LADO LIBRE
1781,e1dbb226,32.0,ENFRIAR,04/08/2025,531-26-2154,POLÍN MOTRIZ,R009,LADO ACCIONAMIENTO
1782,ec6bcc0a,37.0,ENFRIAR,04/08/2025,531-26-2154,REDUCTOR,R009,LADO ACCIONAMIENTO
1783,315ec8cev,19.0,NORMAL,18/07/2025,531-26-1042,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
1784,31a36c23h,12.0,NORMAL,18/07/2025,531-26-1042,REDUCTOR,R001,LADO ACCIONAMIENTO
1785,9bd843bf,7.0,NORMAL,18/07/2025,531-26-1049,POLÍN COLA,R001,LADO LIBRE
1786,4f0429ce,8.0,NORMAL,18/07/2025,531-26-1049,POLÍN COLA,R001,LADO ACCIONAMIENTO
1787,d8e86db2,21.0,NORMAL,18/07/2025,531-26-1049,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
1788,548f9835,12.0,NORMAL,18/07/2025,531-26-1049,POLÍN MOTRIZ,R001,LADO LIBRE
1789,a4da02cc,26.0,NORMAL,18/07/2025,531-26-1049,REDUCTOR,R001,LADO ACCIONAMIENTO
1790,ab2bee91,15.0,NORMAL,18/07/2025,531-26-5001,POLÍN ANGULAR INFERIOR,R001,LADO LIBRE
1791,d98ac81a,15.0,NORMAL,18/07/2025,531-26-5001,POLÍN ANGULAR INFERIOR,R001,LADO ACCIONAMIENTO
1792,4007df6e,15.0,NORMAL,18/07/2025,531-26-5001,POLÍN ANGULAR SUPERIOR,R001,LADO LIBRE
1793,402ad0ed,13.0,NORMAL,18/07/2025,531-26-5001,POLÍN ANGULAR SUPERIOR,R001,LADO ACCIONAMIENTO
1794,55a10160,16.0,NORMAL,18/07/2025,531-26-5001,POLÍN COLA,R001,LADO LIBRE
1795,21d45d24,7.0,NORMAL,18/07/2025,531-26-5001,POLÍN COLA,R001,LADO ACCIONAMIENTO
1796,61eee6e2,13.0,NORMAL,18/07/2025,531-26-5001,POLÍN GRAVITACIONAL,R001,LADO LIBRE
1797,3eeee85d,7.0,NORMAL,18/07/2025,531-26-5001,POLÍN GRAVITACIONAL,R001,LADO ACCIONAMIENTO
1798,5e9c9680,18.0,NORMAL,18/07/2025,531-26-5001,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
1799,f94349d5,21.0,NORMAL,18/07/2025,531-26-5001,POLÍN MOTRIZ,R001,LADO LIBRE
1800,b5211c24,45.0,ENFRIAR,18/07/2025,531-26-5001,REDUCTOR,R001,LADO ACCIONAMIENTO
1801,d2032aea,16.0,NORMAL,05/08/2025,531-26-1022,POLÍN COLA,R001,LADO LIBRE
1802,e1fbac07,10.0,NORMAL,05/08/2025,531-26-1022,POLÍN COLA,R001,LADO ACCIONAMIENTO
1803,c6d9edcb,15.0,NORMAL,05/08/2025,531-26-1022,POLÍN MOTRIZ,R001,LADO LIBRE
1804,21a70857,18.0,NORMAL,05/08/2025,531-26-1022,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
1805,ea72f543,35.0,ENFRIAR,05/08/2025,531-26-1022,REDUCTOR,R001,LADO ACCIONAMIENTO
1806,baa07580,12.0,NORMAL,05/08/2025,531-26-1041,POLÍN COLA,R001,LADO LIBRE
1807,0ce9d80c,18.0,NORMAL,05/08/2025,531-26-1041,POLÍN COLA,R001,LADO ACCIONAMIENTO
1808,f39b9074,17.0,NORMAL,05/08/2025,531-26-1041,POLÍN MOTRIZ,R001,LADO LIBRE
1809,0d1221cd,22.0,NORMAL,05/08/2025,531-26-1041,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
1810,12a81ef0,54.0,ENFRIAR,05/08/2025,531-26-1041,REDUCTOR,R001,LADO ACCIONAMIENTO
1811,077639c8,22.0,NORMAL,05/08/2025,531-26-1042,POLÍN COLA,R001,LADO LIBRE
1812,1a9b9595,43.0,ENFRIAR,05/08/2025,531-26-1042,POLÍN COLA,R001,LADO ACCIONAMIENTO
1813,315ec8ce,19.0,NORMAL,05/08/2025,531-26-1042,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
1814,4813916d,10.0,NORMAL,05/08/2025,531-26-1042,POLÍN MOTRIZ,R001,LADO LIBRE
1815,31a36c23,12.0,NORMAL,05/08/2025,531-26-1042,REDUCTOR,R001,LADO ACCIONAMIENTO
1816,db6fa65c,8.0,NORMAL,05/08/2025,531-26-1049,POLÍN COLA,R001,LADO ACCIONAMIENTO
1817,bc8bc019,9.0,NORMAL,05/08/2025,531-26-1049,POLÍN COLA,R001,LADO LIBRE
1818,f5631073,15.0,NORMAL,05/08/2025,531-26-1049,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
1819,902dddc2,11.0,NORMAL,05/08/2025,531-26-1049,POLÍN MOTRIZ,R001,LADO LIBRE
1820,6ba36bcb,23.0,NORMAL,05/08/2025,531-26-1049,REDUCTOR,R001,LADO ACCIONAMIENTO
1821,629cb937,16.0,NORMAL,05/08/2025,531-26-5001,POLÍN ANGULAR SUPERIOR,R001,LADO ACCIONAMIENTO
1822,9cbcd8d5,14.0,NORMAL,05/08/2025,531-26-5001,POLÍN ANGULAR SUPERIOR,R001,LADO ACCIONAMIENTO
1823,a5558429,16.0,NORMAL,05/08/2025,531-26-5001,POLÍN ANGULAR SUPERIOR,R001,LADO LIBRE
1824,3b9c5897,16.0,NORMAL,05/08/2025,531-26-5001,POLÍN ANGULAR SUPERIOR,R001,LADO LIBRE
1825,55a10160f,16.0,NORMAL,05/08/2025,531-26-5001,POLÍN COLA,R001,LADO LIBRE
1826,acf1688d,13.0,NORMAL,05/08/2025,531-26-5001,POLÍN COLA,R001,LADO ACCIONAMIENTO
1827,bb8b5cce,18.0,NORMAL,05/08/2025,531-26-5001,POLÍN COLA,R001,LADO ACCIONAMIENTO
1828,71244cb4,13.0,NORMAL,05/08/2025,531-26-5001,POLÍN CONDUCIDO CONTRAPESO,R001,LADO ACCIONAMIENTO
1829,94faaaf3,12.0,NORMAL,05/08/2025,531-26-5001,POLÍN CONDUCIDO CONTRAPESO,R001,
1830,a6507a98,20.0,NORMAL,05/08/2025,531-26-5001,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
1831,ba9f52fb,20.0,NORMAL,05/08/2025,531-26-5103,POLÍN COLA,R006,LADO ACCIONAMIENTO
1832,9e435d43,20.0,NORMAL,05/08/2025,531-26-5103,POLÍN COLA,R006,LADO LIBRE
1833,0082ed7a,20.0,NORMAL,05/08/2025,531-26-5103,POLÍN ANGULAR SUPERIOR,R006,LADO LIBRE
1834,36f1702c,19.0,NORMAL,05/08/2025,531-26-5103,POLÍN ANGULAR INFERIOR,R006,LADO LIBRE
1835,9b3d47d1,23.0,NORMAL,05/08/2025,531-26-5103,POLÍN MOTRIZ,R006,LADO LIBRE
1836,5627514e,19.0,NORMAL,05/08/2025,531-26-5103,POLÍN ENVOLVENTE,R006,LADO LIBRE
1837,9d45464d,31.0,ENFRIAR,05/08/2025,531-26-5103,POLÍN MOTRIZ,R006,LADO ACCIONAMIENTO
1838,39531ae5,56.0,Valor no clasificado,05/08/2025,531-26-5103,REDUCTOR,R006,LADO ACCIONAMIENTO
1839,8349a619,21.0,NORMAL,05/08/2025,531-26-5103,POLÍN ENVOLVENTE,R006,LADO ACCIONAMIENTO
1840,88a0a894,22.0,NORMAL,05/08/2025,531-26-5100,POLÍN MOTRIZ,R006,LADO ACCIONAMIENTO
1841,212971bf,33.0,ENFRIAR,05/08/2025,531-26-5100,REDUCTOR,R006,LADO ACCIONAMIENTO
1842,71c29416,17.0,NORMAL,05/08/2025,531-26-5100,POLÍN MOTRIZ,R006,LADO LIBRE
1843,742654cb,18.0,NORMAL,05/08/2025,531-26-5100,POLÍN COLA,R006,LADO ACCIONAMIENTO
1844,cad8dd15,23.0,NORMAL,05/08/2025,531-26-5100,POLÍN COLA,R006,LADO LIBRE
1845,f7b4c0a4,19.0,NORMAL,05/08/2025,531-26-5102,POLÍN COLA,R006,LADO ACCIONAMIENTO
1846,10c20461,15.0,NORMAL,02/07/2025,531-26-5102,POLÍN COLA,R006,LADO LIBRE
1847,10c20461c,15.0,NORMAL,05/08/2025,531-26-5102,POLÍN COLA,R006,LADO LIBRE
1848,4e34f2bf,18.0,NORMAL,05/08/2025,531-26-5102,POLÍN MOTRIZ,R006,LADO LIBRE
1849,c3da1fbe,22.0,NORMAL,05/08/2025,531-26-5102,POLÍN MOTRIZ,R006,LADO ACCIONAMIENTO
1850,457c65fd,35.0,ENFRIAR,05/08/2025,531-26-5102,REDUCTOR,R006,LADO ACCIONAMIENTO
1851,a325fd14,25.0,NORMAL,05/08/2025,531-26-5001,POLÍN MOTRIZ,R001,LADO LIBRE
1852,8b88dada,48.0,ENFRIAR,05/08/2025,531-26-5001,REDUCTOR,R001,LADO ACCIONAMIENTO
1853,2a67213b,36.0,ENFRIAR,05/08/2025,531-26-5001,REDUCTOR,R001,LADO ACCIONAMIENTO
1854,4929450d,18.0,NORMAL,12/08/2025,531-26-1022,POLÍN COLA,R001,LADO ACCIONAMIENTO
1855,dec10551,16.0,NORMAL,12/08/2025,531-26-1022,POLÍN COLA,R001,LADO LIBRE
1856,d58fd803,39.0,ENFRIAR,12/08/2025,531-26-1022,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
1857,aa60d9b9,12.0,NORMAL,06/08/2025,531-26-2041,POLÍN COLA,R002,LADO LIBRE
1858,3820ede6,14.0,NORMAL,06/08/2025,531-26-2041,POLÍN COLA,R002,LADO ACCIONAMIENTO
1859,b8870e7b,19.0,NORMAL,06/08/2025,531-26-2041,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
1860,803b9fef,40.0,ENFRIAR,06/08/2025,531-26-2041,REDUCTOR,R002,LADO ACCIONAMIENTO
1861,af81d6a5,23.0,NORMAL,06/08/2025,531-26-2041,POLÍN MOTRIZ,R002,LADO LIBRE
1862,aa3fe74bz,13.0,NORMAL,12/06/2025,531-26-2042,POLÍN COLA,R002,LADO LIBRE
1863,f3d09bf3z,12.0,NORMAL,12/06/2025,531-26-2042,POLÍN COLA,R002,LADO ACCIONAMIENTO
1864,aa3fe74bx,13.0,NORMAL,24/06/2025,531-26-2042,POLÍN COLA,R002,LADO LIBRE
1865,f3d09bf3x,12.0,NORMAL,24/06/2025,531-26-2042,POLÍN COLA,R002,LADO ACCIONAMIENTO
1866,aa3fe74bc,14.0,NORMAL,14/07/2025,531-26-2042,POLÍN COLA,R002,LADO LIBRE
1867,f3d09bf3c,12.0,NORMAL,14/07/2025,531-26-2042,POLÍN COLA,R002,LADO ACCIONAMIENTO
1868,aa3fe74bv,13.0,NORMAL,23/07/2025,531-26-2042,POLÍN COLA,R002,LADO LIBRE
1869,f3d09bf3v,12.0,NORMAL,23/07/2025,531-26-2042,POLÍN COLA,R002,LADO ACCIONAMIENTO
1870,aa3fe74b,13.0,NORMAL,06/08/2025,531-26-2042,POLÍN COLA,R002,LADO LIBRE
1871,f3d09bf3,12.0,NORMAL,06/08/2025,531-26-2042,POLÍN COLA,R002,LADO ACCIONAMIENTO
1872,62a9d111z,12.0,NORMAL,12/06/2025,531-26-2042,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
1873,81057c80z,19.0,NORMAL,12/06/2025,531-26-2042,POLÍN MOTRIZ,R002,LADO LIBRE
1874,62a9d111x,11.0,NORMAL,24/06/2025,531-26-2042,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
1875,62a9d111c,12.0,NORMAL,24/06/2025,531-26-2042,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
1876,81057c80x,18.0,NORMAL,24/06/2025,531-26-2042,POLÍN MOTRIZ,R002,LADO LIBRE
1877,8c99c0e0z,14.0,NORMAL,12/06/2025,531-26-2042,REDUCTOR,R002,LADO ACCIONAMIENTO
1878,8c99c0e0x,14.0,NORMAL,24/06/2025,531-26-2042,REDUCTOR,R002,LADO ACCIONAMIENTO
1879,8c99c0e0c,14.0,NORMAL,14/07/2025,531-26-2042,REDUCTOR,R002,LADO ACCIONAMIENTO
1880,8c99c0e0v,14.0,NORMAL,23/07/2025,531-26-2042,REDUCTOR,R002,LADO ACCIONAMIENTO
1881,8c99c0e0,14.0,NORMAL,06/08/2025,531-26-2042,REDUCTOR,R002,LADO ACCIONAMIENTO
1882,15562423,20.0,NORMAL,06/08/2025,531-26-5020,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
1883,4b0da85c,43.0,ENFRIAR,06/08/2025,531-26-5020,REDUCTOR,R002,LADO ACCIONAMIENTO
1884,da198f5e,16.0,NORMAL,06/08/2025,531-26-5020,POLÍN ANGULAR SUPERIOR,R002,LADO ACCIONAMIENTO
1885,05133be4,13.0,NORMAL,06/08/2025,531-26-5020,POLÍN ANGULAR INFERIOR,R002,LADO ACCIONAMIENTO
1886,3b68096b,17.0,NORMAL,06/08/2025,531-26-5020,POLÍN MOTRIZ,R002,LADO LIBRE
1887,b9c7fe5e,14.0,NORMAL,06/08/2025,531-26-5020,POLÍN ANGULAR SUPERIOR,R002,LADO LIBRE
1888,c4505c68,17.0,NORMAL,06/08/2025,531-26-5020,POLÍN ANGULAR INFERIOR,R002,LADO LIBRE
1889,889c95aa,21.0,NORMAL,06/08/2025,531-26-5020,POLÍN COLA,R002,LADO LIBRE
1890,c4cc372d,24.0,NORMAL,06/08/2025,531-26-5020,POLÍN COLA,R002,LADO ACCIONAMIENTO
1891,713d5e27,14.0,NORMAL,06/08/2025,531-26-2049,POLÍN COLA,R002,LADO ACCIONAMIENTO
1892,c2a3d5b7,13.0,NORMAL,06/08/2025,531-26-2049,POLÍN COLA,R002,LADO LIBRE
1893,19df38db,24.0,NORMAL,06/08/2025,531-26-2049,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
1894,06f9113f,34.0,ENFRIAR,06/08/2025,531-26-2049,REDUCTOR,R002,LADO ACCIONAMIENTO
1895,2e61dbf8,18.0,NORMAL,06/08/2025,531-26-2049,POLÍN MOTRIZ,R002,LADO LIBRE
1896,7abd99c1,21.0,NORMAL,06/08/2025,531-26-2022,POLÍN COLA,R002,LADO LIBRE
1897,c0bdc2fc,17.0,NORMAL,06/08/2025,531-26-2022,POLÍN MOTRIZ,R002,LADO LIBRE
